BJ_5G,Santi-2G,BJ_2G,ARI_2G,VIVOFIBRA-1EB0,Santi-5G,Unnamed: 6,class,Lais,#NET-CLARO-WIFI,CLARO_2G46D856,ANA 2.4G,Rubens_2.4,INA ,plenna_inteligenti,Unnamed: 15,Familia,Unnamed: 17,VIVOFIBRA-FF20,InÃ¡ Corp,Cozinha da InÃ¡,((TURIS)),Maria_2G,BUCKER,AMNET85_8295,CLARO_2G92213C,Unnamed: 26,VIVOFIBRA-F7E8,((Internacional)),2G Lucineia,ALEXANDRE1,andre,Unnamed: 32,CLARO_2G743AC1,INA _EXT,CasadoTapeceiro,Unnamed: 36,"Living Room TV.v,","Gourmet TV.b,",Unnamed: 39,DIRECT-99-HP DeskJet 2700 series,PATRICIA 2G,APT1104,ROMEU_2g,,Ari,NET_2G5E3A5E,VIVOFIBRA-1404,CLARO_2G_403,VIVOFIBRA-1EB0-5G,LIGUE-IRAN,Apt_304_2.0,VIVOFIBRA-4CD1,Cozinha da In@ 2G,VIVO 1401,DECO MEIRATUBINO,Apt_304_2.0_EXT,CLARO_2G69D958
-35,-68.0,-28.0,-89.0,-85.0,-73.0,-100.0,q1,-90.0,-89.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-29.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-35,-68.0,-28.0,-89.0,-85.0,-73.0,-100.0,q1,-90.0,-89.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-29.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-40,-64.0,-30.0,-89.0,-83.0,-76.0,-100.0,q1,-87.0,-89.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-30.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-39,-63.0,-34.0,-89.0,-90.0,-80.0,-100.0,q1,-88.0,-89.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-38,-68.0,-34.0,-100.0,-90.0,-77.0,-100.0,q1,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-34.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-36,-64.0,-32.0,-88.0,-88.0,-80.0,-100.0,q1,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-36,-65.0,-32.0,-88.0,-88.0,-77.0,-100.0,q1,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-38,-65.0,-32.0,-88.0,-88.0,-77.0,-100.0,q1,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-32.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-44,-64.0,-26.0,-89.0,-88.0,-76.0,-100.0,q1,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-27.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-44,-63.0,-30.0,-89.0,-82.0,-76.0,-100.0,q1,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-31.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,g,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-77,-35.0,-64.0,-100.0,-80.0,-36.0,-100.0,g,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-35.0,-64.0,-92.0,-80.0,-44.0,-100.0,g,-91.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-85.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-48.0,-58.0,-91.0,-80.0,-47.0,-100.0,g,-91.0,-91.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-95.0,-90.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-85.0,-89.0,-92.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-77,-34.0,-68.0,-100.0,-100.0,-40.0,-100.0,g,-100.0,-88.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-77,-35.0,-72.0,-100.0,-78.0,-40.0,-100.0,g,-100.0,-88.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-85.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-72.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-35.0,-72.0,-100.0,-78.0,-43.0,-100.0,g,-100.0,-88.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-85.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-72.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-42.0,-63.0,-100.0,-75.0,-43.0,-100.0,g,-87.0,-92.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-87.0,-91.0,-89.0,-100.0,-100.0,-90.0,-100.0,-93.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-91.0,-64.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-42.0,-63.0,-100.0,-75.0,-43.0,-100.0,g,-87.0,-92.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-87.0,-91.0,-89.0,-100.0,-100.0,-90.0,-100.0,-93.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-91.0,-64.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-42.0,-63.0,-100.0,-75.0,-43.0,-100.0,g,-87.0,-92.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-87.0,-91.0,-89.0,-100.0,-100.0,-90.0,-100.0,-93.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-91.0,-64.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-42.0,-63.0,-100.0,-75.0,-43.0,-100.0,g,-87.0,-92.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-87.0,-91.0,-89.0,-100.0,-100.0,-90.0,-100.0,-93.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-91.0,-64.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-42.0,-72.0,-100.0,-74.0,-38.0,-100.0,g,-86.0,-92.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-82.0,-100.0,-87.0,-90.0,-91.0,-100.0,-100.0,-86.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-88.0,-95.0,-70.0,-91.0,-95.0,-95.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-42.0,-72.0,-100.0,-74.0,-38.0,-100.0,g,-86.0,-92.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-91.0,-100.0,-100.0,-86.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-88.0,-95.0,-70.0,-91.0,-95.0,-95.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-41.0,-69.0,-100.0,-81.0,-37.0,-100.0,g,-80.0,-92.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-91.0,-100.0,-100.0,-86.0,-100.0,-89.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-85.0,-87.0,-68.0,-91.0,-95.0,-95.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-41.0,-69.0,-100.0,-81.0,-37.0,-100.0,g,-80.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-90.0,-91.0,-100.0,-100.0,-86.0,-100.0,-89.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-85.0,-87.0,-68.0,-91.0,-95.0,-95.0,-93.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-36.0,-69.0,-100.0,-75.0,-37.0,-100.0,g,-80.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-85.0,-86.0,-100.0,-100.0,-80.0,-100.0,-89.0,-100.0,-86.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-85.0,-87.0,-71.0,-94.0,-95.0,-95.0,-93.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-36.0,-69.0,-100.0,-75.0,-41.0,-100.0,g,-80.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-85.0,-86.0,-100.0,-100.0,-80.0,-100.0,-89.0,-100.0,-86.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-85.0,-87.0,-71.0,-94.0,-95.0,-95.0,-93.0,-88.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-31.0,-66.0,-100.0,-74.0,-41.0,-100.0,g,-80.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-87.0,-85.0,-86.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-86.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-85.0,-87.0,-65.0,-94.0,-95.0,-95.0,-93.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-31.0,-74.0,-100.0,-74.0,-35.0,-100.0,g,-89.0,-92.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-93.0,-92.0,-91.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-86.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-85.0,-92.0,-79.0,-94.0,-100.0,-100.0,-100.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-38.0,-67.0,-100.0,-77.0,-35.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-89.0,-90.0,-89.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-90.0,-85.0,-79.0,-94.0,-100.0,-100.0,-93.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-38.0,-67.0,-100.0,-77.0,-35.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-89.0,-90.0,-89.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-90.0,-85.0,-79.0,-94.0,-100.0,-100.0,-93.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-38.0,-67.0,-100.0,-77.0,-29.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-89.0,-90.0,-89.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-87.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-90.0,-85.0,-79.0,-94.0,-100.0,-100.0,-93.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-38.0,-67.0,-100.0,-77.0,-29.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-89.0,-90.0,-89.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-90.0,-85.0,-79.0,-94.0,-100.0,-100.0,-93.0,-88.0,-95.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-32.0,-73.0,-100.0,-77.0,-29.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-88.0,-82.0,-83.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-90.0,-85.0,-73.0,-94.0,-95.0,-100.0,-93.0,-88.0,-95.0,-93.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-75,-32.0,-73.0,-100.0,-77.0,-32.0,-100.0,g,-89.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-88.0,-82.0,-83.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-90.0,-85.0,-73.0,-100.0,-95.0,-100.0,-93.0,-87.0,-100.0,-93.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-75,-34.0,-67.0,-100.0,-79.0,-39.0,-100.0,g,-85.0,-90.0,-89.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-93.0,-94.0,-83.0,-100.0,-100.0,-91.0,-100.0,-89.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-95.0,-85.0,-69.0,-100.0,-95.0,-100.0,-93.0,-87.0,-100.0,-94.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-74,-34.0,-67.0,-100.0,-79.0,-39.0,-100.0,g,-85.0,-90.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-93.0,-94.0,-83.0,-100.0,-100.0,-91.0,-100.0,-89.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-95.0,-85.0,-69.0,-100.0,-95.0,-100.0,-93.0,-87.0,-100.0,-94.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-72,-32.0,-64.0,-100.0,-74.0,-39.0,-100.0,g,-85.0,-90.0,-91.0,-100.0,-100.0,-83.0,-100.0,-100.0,-77.0,-100.0,-93.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-87.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-89.0,-95.0,-85.0,-63.0,-100.0,-95.0,-100.0,-93.0,-87.0,-91.0,-94.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-72,-32.0,-64.0,-100.0,-74.0,-39.0,-100.0,g,-85.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-87.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-89.0,-95.0,-100.0,-63.0,-100.0,-95.0,-100.0,-100.0,-89.0,-91.0,-94.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-72,-29.0,-68.0,-100.0,-80.0,-39.0,-100.0,g,-85.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-90.0,-91.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-89.0,-95.0,-100.0,-65.0,-100.0,-95.0,-100.0,-93.0,-89.0,-91.0,-88.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0
-72,-29.0,-57.0,-100.0,-80.0,-41.0,-100.0,g,-85.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-90.0,-91.0,-100.0,-100.0,-89.0,-100.0,-92.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-95.0,-100.0,-65.0,-100.0,-100.0,-100.0,-93.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-39.0,-57.0,-100.0,-71.0,-41.0,-100.0,g,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-93.0,-94.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-65.0,-100.0,-100.0,-100.0,-94.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-39.0,-57.0,-100.0,-71.0,-41.0,-100.0,g,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-93.0,-94.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-65.0,-100.0,-100.0,-100.0,-94.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-39.0,-57.0,-100.0,-71.0,-41.0,-100.0,g,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-93.0,-94.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-65.0,-100.0,-100.0,-100.0,-94.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-39.0,-57.0,-100.0,-71.0,-41.0,-100.0,g,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-88.0,-93.0,-94.0,-100.0,-100.0,-89.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-65.0,-100.0,-100.0,-100.0,-94.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-48.0,-62.0,-100.0,-77.0,-41.0,-100.0,g,-90.0,-92.0,-88.0,-100.0,-100.0,-94.0,-100.0,-100.0,-76.0,-100.0,-95.0,-90.0,-92.0,-100.0,-100.0,-89.0,-100.0,-89.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-63.0,-100.0,-100.0,-100.0,-94.0,-89.0,-91.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-75,-48.0,-62.0,-90.0,-77.0,-44.0,-100.0,g,-90.0,-92.0,-88.0,-100.0,-100.0,-94.0,-100.0,-100.0,-76.0,-100.0,-95.0,-90.0,-92.0,-100.0,-100.0,-89.0,-100.0,-89.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-94.0,-89.0,-63.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
